image_path,dataset,original_class,mapped_class,background,split,is_duplicate
data\raw\brri_rice_disease_pest\Rice Stripes\RS_193.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_194.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_195.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_196.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_197.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_198.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_199.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_2.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_20.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_200.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_201.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_202.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_203.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_204.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_205.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_206.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_207.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_208.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_209.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_21.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_210.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_211.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_212.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_213.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_214.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_215.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_216.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_217.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_218.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_219.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_22.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_220.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_221.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_222.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_223.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_224.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_225.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_226.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_227.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_228.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_229.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_23.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_230.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_231.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_232.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_233.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_234.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_235.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_236.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_237.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_238.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_239.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_24.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_240.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_241.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_242.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_243.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_244.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_245.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_246.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_247.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_248.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_249.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_25.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_250.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_251.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_252.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_253.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_254.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_255.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_256.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_257.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_258.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_259.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_26.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_260.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_261.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_262.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_263.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_264.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_265.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_266.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_27.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_28.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_29.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_3.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_30.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_31.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_32.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_33.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_34.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_35.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_36.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_37.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_38.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_39.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_4.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_40.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_41.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_42.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_43.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_44.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_45.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_46.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_47.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_48.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_49.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_5.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_50.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_51.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_52.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_53.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_54.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_55.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_56.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_57.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_58.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_59.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_6.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_60.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_61.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_62.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_63.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_64.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_65.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_66.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_67.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_68.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_69.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_7.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_70.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_71.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_72.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_73.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_74.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_75.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_76.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_77.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_78.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_79.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_8.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_80.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_81.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_82.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_83.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_84.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_85.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_86.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_87.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_88.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_89.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_9.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,val,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_90.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_91.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_92.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_93.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_94.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_95.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_96.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_97.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_98.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,train,False
data\raw\brri_rice_disease_pest\Rice Stripes\RS_99.jpg,brri_rice_disease_pest,Rice Stripes,stripes,,test,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_1.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_10.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,test,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_100.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_101.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_102.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_103.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_104.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_105.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,val,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_106.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,val,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_107.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_108.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_109.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_11.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_110.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,val,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_111.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,test,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_112.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_113.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_114.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,val,False
data\raw\brri_rice_disease_pest\Rice Tungro\RT_115.jpg,brri_rice_disease_pest,Rice Tungro,tungro,,train,False
